source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
fda.animalfeed.consultations,https://www.fda.gov/animal-veterinary/animal-food-ingredient-consultation-afic/current-animal-food-ingredient-consultation-inventory,2026-09-06T14:33:35Z,200,text/html,33186,484ed6214b3df749382251e4727b43d3ff8f6de745a92e3623b5e5cfbe650d74,"""1788696351""","Sun, 06 Sep 2026 12:05:51 GMT",first_capture,raw/fda.animalfeed.consultations/2026/09/20260906T143335Z-484ed6214b3d.html,,
fda.animalfeed.consultations,https://www.fda.gov/animal-veterinary/animal-food-ingredient-consultation-afic/current-animal-food-ingredient-consultation-inventory,2026-09-06T15:18:52Z,200,text/html,33186,f0355e81f7ca707b0b00a9ae50f497687caab25f5d33468d5fa9d4739d0dcf1b,"""1788707955""","Sun, 06 Sep 2026 15:19:15 GMT",changed,raw/fda.animalfeed.consultations/2026/09/20260906T151852Z-f0355e81f7ca.html,,
fda.animalfeed.consultations,https://www.fda.gov/animal-veterinary/animal-food-ingredient-consultation-afic/current-animal-food-ingredient-consultation-inventory,2026-09-07T18:52:23Z,200,text/html,33177,9a5398f9d988c5da3ed5e2c823d4ae3f0a009c503bfad7f965bdd40f66008ae6,"""1788765145""","Mon, 07 Sep 2026 07:12:25 GMT",changed,raw/fda.animalfeed.consultations/2026/09/20260907T185223Z-9a5398f9d988.html.gz,,
